				Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Actual	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Plan	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast	Forecast
Total Activity	401(K) PLANS	Prior Year Adjustment	DIRECT BILL/MONEY MGMT REVENUE - RW																											"-271,459"	"-35,969"	"-36,755"	"-38,424"	"-39,343"	"-43,926"	"-12,060"	"-10,450"	"-12,937"	"-9,703"	"-11,002"	"-11,346"	"-9,544"	"-6,813,463"	"-11,619"	"-710,413"	"-460,096"	"-501,780"	"-619,497"	"-615,253"	"-636,327"	"-677,183"	"-621,172"	"-650,077"	"-652,352"	"-657,695"	"-12,856,688"	"-1,006,237"	"-1,013,750"	"-1,021,046"	"-1,033,343"	"-1,045,301"	"-1,063,304"	"-1,085,260"	"-1,054,491"	"-1,093,526"	"-1,129,156"	"-1,138,151"	"-1,173,122"	"-13,451,701"	"-1,151,709"	"-1,211,796"	"-1,177,725"	"-1,190,204"	"-1,209,517"	"-1,227,603"	"-1,222,750"	"-1,237,871"	"-1,230,296"	"-1,226,339"	"-1,129,234"	"-236,658"																																																																																																								
Total Activity	Total 401k Revenue	Total Paychex	DIRECT BILL/MONEY MGMT REVENUE - RW	"53,868,722"	"4,261,452"	"4,513,388"	"4,486,437"	"4,355,892"	"4,455,232"	"4,466,548"	"4,309,643"	"4,855,052"	"4,218,928"	"4,608,872"	"4,491,381"	"4,845,898"	"57,741,622"	"4,676,383"	"4,844,667"	"4,651,704"	"5,014,236"	"4,576,227"	"4,553,787"	"4,691,642"	"4,700,496"	"4,803,238"	"4,680,712"	"5,230,643"	"5,317,887"	"64,396,325"	"4,933,124"	"5,066,286"	"5,338,095"	"5,134,237"	"5,336,825"	"5,217,646"	"5,220,434"	"5,354,754"	"5,298,195"	"5,790,846"	"5,864,664"	"5,841,218"	"73,198,896"	"6,306,889"	"5,824,641"	"5,345,536"	"6,114,812"	"6,318,077"	"5,769,565"	"6,553,567"	"6,390,513"	"5,624,753"	"6,793,283"	"6,425,737"	"5,731,523"	"79,761,271"	"6,783,878"	"6,741,807"	"6,941,384"	"6,900,911"	"6,731,645"	"6,428,216"	"6,544,875"	"6,164,002"	"6,356,058"	"6,788,034"	"6,953,379"	"6,427,081"	"87,401,737"	"6,854,978"	"7,292,014"	"7,418,417"	"7,095,185"	"7,179,619"	"7,248,375"	"7,561,081"	"7,587,396"	"7,521,579"	"6,995,226"	"6,409,986"	"8,237,882"	"99,134,352"	"7,095,697"	"7,614,674"	"7,551,520"	"7,747,346"	"7,793,677"	"8,000,295"	"8,482,353"	"8,601,656"	"8,798,633"	"9,014,865"	"8,986,181"	"9,447,456"	"108,745,881"	"9,192,585"	"9,516,539"	"9,600,319"	"8,771,761"	"9,074,102"	"8,828,591"	"9,136,220"	"9,239,910"	"8,388,086"	"9,074,344"	"8,798,129"	"9,125,296"	"110,053,339"	"9,242,793"	"9,402,502"	"9,814,247"	"8,898,756"	"9,203,707"	"8,957,219"	"9,269,547"	"9,365,815"	"8,502,823"	"9,199,310"	"8,927,645"	"9,268,975"	"110,202,865"	"9,242,793"	"9,402,502"	"9,642,660"	"9,023,035"	"9,195,401"	"8,948,710"	"9,258,137"	"9,366,596"	"8,529,264"	"9,242,953"	"8,994,630"	"9,356,186"	"114,406,252"	"9,242,793"	"9,402,502"	"9,642,660"	"9,799,382"	"9,540,688"	"9,291,963"	"9,665,903"	"9,721,597"	"8,849,937"	"9,812,258"	"9,539,988"	"9,896,581"	"116,971,402"	"9,242,793"	"9,402,502"	"9,642,660"	"9,799,382"	"9,732,791"	"9,564,588"	"9,974,434"	"10,078,332"	"9,179,838"	"10,178,606"	"9,902,658"	"10,272,818"	"116,545,445"	"9,242,793"	"9,402,502"	"9,642,660"	"9,799,382"	"9,732,791"	"10,097,325"	"9,818,775"	"9,900,796"	"9,021,731"	"10,011,118"	"9,749,030"	"10,126,542"	"114,342,615"	"9,242,793"	"9,402,502"	"9,642,660"	"9,799,382"	"9,732,791"	"10,097,325"	"9,911,485"	"9,956,103"	"8,475,391"	"9,403,945"	"9,162,176"	"9,516,061"
																																																																																																																																																																																									
Total Activity	401(K) PLANS	5765 SEBS	Sales - RW	168	6	17	10	14	10	13	17	35	10	18	11	7	207	14	19	18	8	24	16	33	23	14	13	8	17	132	16	12	14	12	9	12	14	12	9	10	8	4	116	12	15	7	13	10	7	7	15	6	7	7	10	128	5	14	7	6	8	11	39	13	2	2	4	17	78	29	8	8	4	4	3	8	2		2	3	7	176	2	4	6	8	14	10	16	6	17	27	36	30	180	13	12	14	17	11	12	24	16	15	18	13	15	231	56	22	14	16	11	12	23	17	15	17	12	16	226	56	22	9	16	11	12	23	17	15	17	12	16	220	56	22	9	2	12	14	24	18	16	18	13	16	214	56	22	9	2	6	14	24	18	16	18	13	16	211	56	22	9	2	6	6	25	18	17	19	14	17	182	56	22	9	2	6	6	10	4	17	19	14	17
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	Sales - RW																																																																															995								72	206	212	230	275	"5,744"	407	378	466	532	340	389	781	505	466	553	445	482	"5,725"	364	405	467	511	339	388	748	538	474	544	436	511	"5,688"	364	405	450	509	337	384	725	534	471	540	455	514	"5,993"	364	405	450	609	385	423	752	554	487	559	472	533	"6,186"	364	405	450	609	509	424	763	566	498	572	482	544	"6,189"	364	405	450	609	509	286	772	569	528	606	514	577	"5,944"	364	405	450	609	509	286	309	"1,026"	471	541	459	515
Total Activity	PRD349ASO	5600 401K ADMINISTRATION	Sales - RW																																																																															"1,454"								167	328	342	296	321	"2,223"	156	146	174	205	130	147	289	192	177	208	206	193	"2,714"	383	411	175	197	130	147	276	204	180	205	202	204	"5,370"	383	411	429	472	312	356	670	494	436	499	429	479	"5,531"	383	411	429	445	357	391	694	512	452	517	444	496	"5,677"	383	411	429	445	437	393	704	524	462	528	454	507	"5,718"	383	411	429	445	437	304	713	526	489	560	484	537	"5,239"	383	411	429	445	437	304	286	697	436	500	432	479
Total Activity	PRD349PEO	5600 401K ADMINISTRATION	Sales - RW																																																																															214								23	40	35	59	57	542	34	31	43	51	33	37	72	47	44	51	51	48	587	49	63	43	49	32	36	69	50	45	50	50	51	766	49	63	55	68	45	51	93	70	62	70	69	71	777	49	63	55	53	51	56	97	72	65	72	71	73	784	49	63	55	53	48	56	98	74	66	74	73	75	786	49	63	55	53	48	38	100	74	70	79	78	79	715	49	63	55	53	48	38	18	118	62	70	70	71
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	Sales - RW	"9,455"	826	536	656	930	994	477	626	"1,461"	636	739	727	847	"9,564"	828	658	661	821	"1,129"	463	757	"1,372"	656	658	774	787	"9,374"	745	672	623	855	"1,128"	433	808	"1,271"	709	680	662	788	"9,902"	919	610	675	"1,274"	673	483	801	"1,251"	778	765	810	863	"10,316"	852	677	822	807	"1,156"	631	733	"1,364"	725	767	851	931	"9,470"	789	621	836	964	"1,108"	643	806	"1,290"	803	823	286	501	"8,302"	689	536	500	693	941	537	778	"1,308"	606	577	597	540	"6,685"	478	443	521	612	391	458	897	594	550	650	529	562	"6,662"	500	403	522	588	389	456	858	633	559	639	519	596	"4,717"	500	403	353	393	260	301	565	417	368	421	341	395	"4,894"	500	403	353	411	298	331	585	432	381	437	353	410	"5,359"	500	403	353	411	708	332	594	442	390	446	361	419	"5,429"	500	403	353	411	708	295	601	444	413	473	384	444	"5,968"	500	403	353	411	708	295	385	857	495	568	461	532
Total Activity	PRD351ASO	5600 401K ADMINISTRATION	Sales - RW	"3,213"	272	187	231	268	261	204	183	457	269	300	301	280	"3,603"	290	244	255	275	283	213	264	471	304	320	342	342	"3,782"	340	239	294	309	284	193	258	500	354	338	347	326	"4,126"	365	269	256	366	261	241	285	577	427	342	356	381	"4,567"	440	301	406	305	278	313	290	621	411	382	439	381	"4,352"	350	297	303	391	379	290	373	570	417	383	218	381	"4,549"	556	484	498	507	516	334	370	506	199	163	221	195	"2,217"	156	145	173	205	130	146	289	191	176	207	206	193	"2,257"	201	141	174	197	130	146	276	203	179	204	202	204	"1,621"	201	141	129	131	87	96	182	134	118	134	133	135	"1,666"	201	141	129	124	99	106	189	139	122	139	137	140	"1,822"	201	141	129	124	238	106	191	142	125	142	140	143	"1,877"	201	141	129	124	238	121	194	143	133	151	150	152	"2,044"	201	141	129	124	238	121	96	291	160	181	180	182
Total Activity	PRD351PEO	5600 401K ADMINISTRATION	Sales - RW	626	45	31	28	41	49	22	25	139	61	67	59	59	759	52	43	54	46	45	46	48	147	65	82	60	71	723	49	42	45	51	69	42	40	145	52	57	63	68	918	80	40	50	71	69	62	60	184	90	77	63	72	"1,132"	72	73	82	87	4	88	65	217	110	107	110	117	"1,413"	103	88	87	108	100	91	95	229	151	169	87	105	"1,278"	102	129	96	128	124	81	90	255	53	75	78	67	661	41	38	53	63	39	44	87	58	53	63	62	60	692	65	45	53	60	39	44	84	62	54	62	61	63	487	65	45	27	40	26	29	55	41	36	41	40	42	490	65	45	27	28	30	32	57	42	37	43	41	43	502	65	45	27	28	36	32	58	43	38	44	42	44	498	65	45	27	28	36	16	59	44	40	46	45	47	527	65	45	27	28	36	16	23	74	48	55	54	56
Total Activity	PRD351RRS	5600 401K ADMINISTRATION	Sales - RW	306	35	22	26	20	31	20	32	34	20	21	26	19	180	18	13	6	12	14	23	10	21	24	13	11	15	110	9	1	14	11	8	9	9	15	11	8	9	6	78	5	8	8	3	5	8	7	14	7	4	6	3	51	4	7	3	3	5	7	2	8	3	3	4	2	19		4	1		2		2	3	-4	6	2	3	8	5	3																								1		1											1		1											0		1		-1									0		1		-1									0		1		-1									0		1		-1								
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	Sales - RW	101	15	9	9	4	8	3	5	8	8	7	11	14	81	5	4	7	8	5		5	7	9	8	8	15	80	7	4	6	3	9	1	4	10	5	16	11	4	77	13	6	6	6	5	3		1	10	9	12	6	69	6	8	6	5	1	1	1	5	4	9	10	13	52	8	5	8	6	2	3		1	4	6	6	3	32	3	1	3	2	6	-1		2	2	6	7	1	46	3	3	4	4	3	3	6	4	4	4	4	4	47	3	4	4	4	3	3	6	4	4	4	4	4	47	3	4	4	4	3	3	6	4	4	4	4	4	44	3	4	4	1	3	3	6	4	4	4	4	4	46	3	4	4	1	3	3	6	5	4	5	4	4	45	3	4	4	1	3	1	6	5	4	5	4	5	42	3	4	4	1	3	1	2	6	4	5	4	5
Total Activity	401(K) PLANS	5745 EPLAN	Sales - RW	531	30	30	26	49	48	43	114	51	35	34	42	29	480	42	40	25	52	28	33	84	38	38	39	26	35	604	38	39	47	105	34	53	98	40	35	47	32	36	596	29	36	44	60	33	60	112	51	36	44	38	53	916	40	33	65	89	82	55	121	112	72	79	77	91	"1,162"	74	82	88	119	145	92	176	138	65	62	58	63	"1,459"	76	104	81	192	82	120	192	182	109	123	106	92	"1,629"	101	94	95	150	107	131	225	224	142	125	109	126	"1,632"	99	95	95	150	107	131	225	225	142	126	110	127	"1,662"	99	95	125	150	107	131	225	225	142	126	110	127	"1,758"	99	95	125	246	107	131	225	225	142	126	110	127	"1,764"	99	95	125	246	113	131	225	225	142	126	110	127	"1,786"	99	95	125	246	113	153	225	225	142	126	110	127	"1,888"	99	95	125	246	113	153	221	238	159	158	137	144
Total Activity	401(K) PLANS	5010 NATIONAL SALES	Sales - RW	"13,078"	809	"1,008"	"1,051"	"1,255"	862	735	"1,965"	"1,065"	966	"1,022"	"1,265"	"1,075"	"13,124"	869	997	961	"1,419"	740	822	"1,947"	"1,055"	919	"1,169"	"1,052"	"1,174"	"13,101"	905	800	"1,234"	"1,162"	803	831	"1,929"	"1,155"	891	"1,000"	"1,011"	"1,380"	"13,746"	809	779	"1,320"	"1,244"	791	953	"1,986"	"1,242"	"1,008"	"1,047"	"1,092"	"1,475"	"14,598"	"1,204"	922	"1,172"	"1,394"	887	843	"2,078"	"1,258"	995	"1,279"	"1,141"	"1,425"	"13,537"	"1,030"	973	"1,228"	"1,612"	944	"1,229"	"1,711"	"1,348"	"1,207"	860	590	805	"15,394"	"1,090"	913	"1,157"	"1,557"	893	935	"2,106"	"1,421"	"1,301"	"1,425"	"1,228"	"1,367"	"16,415"	"1,177"	"1,066"	"1,306"	"1,467"	933	"1,054"	"2,132"	"1,560"	"1,353"	"1,554"	"1,339"	"1,474"	"16,793"	"1,476"	"1,146"	"1,306"	"1,467"	933	"1,054"	"2,132"	"1,560"	"1,353"	"1,554"	"1,339"	"1,474"	"16,990"	"1,476"	"1,199"	"1,442"	"1,474"	933	"1,054"	"2,132"	"1,560"	"1,353"	"1,554"	"1,339"	"1,474"	"18,085"	"1,476"	"1,199"	"1,449"	"1,923"	"1,081"	"1,170"	"2,217"	"1,622"	"1,407"	"1,616"	"1,393"	"1,533"	"18,257"	"1,476"	"1,199"	"1,449"	"1,922"	"1,037"	"1,170"	"2,250"	"1,661"	"1,441"	"1,655"	"1,426"	"1,570"	"18,521"	"1,476"	"1,199"	"1,449"	"1,922"	"1,012"	"1,093"	"2,271"	"1,661"	"1,523"	"1,749"	"1,507"	"1,659"	"18,637"	"1,476"	"1,199"	"1,449"	"1,922"	"1,012"	896	"2,660"	"1,585"	"1,523"	"1,749"	"1,507"	"1,659"
Total Activity	RETIREMENT PLANS	5010 NATIONAL SALES	Sales - RW	915	66	67	72	61	102	106	104	76	73	68	75	45	"1,318"	86	102	91	105	139	152	143	101	80	125	85	109	"1,465"	94	76	111	90	156	180	156	110	111	127	114	140	"1,616"	86	93	113	100	144	214	182	141	114	145	140	144	"1,704"	119	77	127	103	181	190	194	149	123	163	135	143	"1,786"	163	111	142	151	217	213	183	168	156	105	84	92	"1,827"	99	106	113	155	143	174	181	148	151	192	170	194	"1,887"	125	132	143	167	147	178	187	152	157	173	143	182	"1,970"	220	120	143	167	147	178	187	152	157	173	143	182	"1,988"	220	138	150	160	147	178	187	152	157	173	143	182	"2,032"	220	138	156	185	154	185	187	152	157	173	143	182	"2,045"	220	138	156	177	165	190	188	152	157	174	144	183	"2,181"	220	138	156	177	180	225	198	162	172	190	165	199	"2,217"	220	138	156	177	180	223	228	170	172	190	165	199
Total Activity	401(K) PLANS	5020 EPlan Sales	Sales - RW	252	13	7	6	25	37	21	40	37	15	17	24	13	231	18	20	12	32	10	18	36	29	18	18	10	12	289	9	13	24	40	12	39	45	22	22	24	15	26	334	12	22	28	25	24	47	61	41	13	21	15	25	449	21	12	21	57	27	39	58	47	38	47	33	49	535	44	38	31	54	57	45	86	60	31	37	26	26	607	28	43	31	80	38	50	63	69	60	59	43	43	664	35	44	35	83	47	52	65	70	67	67	46	53	672	45	42	35	83	47	52	65	70	67	67	46	53	692	45	47	50	83	47	52	65	70	67	67	46	53	701	45	47	50	92	47	52	65	70	67	67	46	53	696	45	47	50	96	38	52	65	70	67	67	46	53	700	45	47	50	96	36	58	65	70	67	67	46	53	738	45	47	50	96	36	45	83	102	68	67	46	53
Total Activity	401(K) PLANS	5765 SEBS	Losses - RW	-77	-4	-5	-4	-1	-7	-8	-13	-3	-4		-4	-24	-73	-5	-9	-5	-2	-6	-5	-13	-9	-2	-4	-7	-6	-161	-10	-11	-6	-18	-17	-19	-13	-18	-9	-9	-10	-21	-172	-8	-8	-9	-9	-18	-17	-24	-13	-10	-16	-11	-29	-127	-9	-20	-10	-8	-21	-14	-19	-6	-4	-4	-7	-5	-88	-7	-6	-8	-3	-12	-9	-11	-5	-2	-10	-2	-13	-78	-1	-5	-9	-5	-11	-15	-11	-4	-1	-5	-3	-8	-119	-4	-8	-12	-8	-14	-18	-14	-7	-4	-8	-6	-16	-125	-10	-8	-12	-8	-14	-18	-14	-7	-4	-8	-6	-16	-122	-10	-8	-4	-9	-16	-19	-15	-7	-4	-8	-6	-16	-122	-10	-8	-4	-9	-16	-19	-15	-7	-4	-8	-6	-16	-118	-10	-8	-4	-9	-12	-19	-15	-7	-4	-8	-6	-16	-112	-10	-8	-4	-9	-12	-13	-15	-7	-4	-8	-6	-16	-106	-10	-8	-4	-9	-12	-13	-10	-6	-4	-8	-6	-16
Total Activity	401(K) PLANS	5770 401K/S125 PRODUCT INTEGRATION	Losses - RW																																																					-713	-100	-1	-122	-107	-59	-55	-42	-97	-9	-82	-33	-6	-471	-21	-10	-4	-6	-1	-56	-48	-61	-86	-146	-32		"-1,365"		-135	-111	-102	-107	-155	-88	-97	-128	-139	-165	-138	"-2,340"	-195	-195	-195	-195	-195	-195	-195	-195	-195	-195	-195	-195	"-2,218"	-111	-157	-195	-195	-195	-195	-195	-195	-195	-195	-195	-195	"-2,153"	-111	-157	-130	-195	-195	-195	-195	-195	-195	-195	-195	-195	"-2,041"	-111	-157	-130	-83	-195	-195	-195	-195	-195	-195	-195	-195	"-1,919"	-111	-157	-130	-83	-73	-195	-195	-195	-195	-195	-195	-195	"-1,790"	-111	-157	-130	-83	-73	-66	-195	-195	-195	-195	-195	-195	"-1,533"	-111	-157	-130	-83	-73	-66	-47	-86	-195	-195	-195	-195
Total Activity	401(k) PEP	5600 401K ADMINISTRATION	Losses - RW																																																																															-3												-3	-216	-2	-4	-7	-9	-11	-13	-20	-32	-28	-30	-30	-30	-228	-10	-8	-7	-9	-11	-13	-20	-32	-28	-30	-30	-30	-233	-10	-8	-7	-10	-12	-14	-21	-33	-28	-30	-30	-30	-242	-10	-8	-7	-19	-12	-14	-21	-33	-28	-30	-30	-30	-235	-10	-8	-7	-19	-5	-14	-21	-33	-28	-30	-30	-30	-229	-10	-8	-7	-19	-5	-8	-21	-33	-28	-30	-30	-30	-207	-10	-8	-7	-19	-5	-8	-12	-20	-28	-30	-30	-30
Total Activity	PRD349ASO	5600 401K ADMINISTRATION	Losses - RW																																																																															-2											-2		-325	-3	-7	-10	-13	-17	-20	-29	-49	-42	-45	-45	-45	-317	-2		-10	-13	-17	-20	-29	-49	-42	-45	-45	-45	-318	-2		-2	-15	-19	-22	-31	-50	-42	-45	-45	-45	-308	-2		-2	-5	-19	-22	-31	-50	-42	-45	-45	-45	-289	-2		-2	-5		-22	-31	-50	-42	-45	-45	-45	-268	-2		-2	-5		-1	-31	-50	-42	-45	-45	-45	-192	-2		-2	-5		-1	-2	-3	-42	-45	-45	-45
Total Activity	401(K) PLANS	5600 401K ADMINISTRATION	Losses - RW	"-8,374"	-479	-741	-420	-483	-703	-541	-634	"-1,283"	-824	-736	-913	-617	"-7,821"	-655	-673	-495	-780	-293	-456	-468	"-1,316"	-666	-799	-576	-644	"-8,663"	-824	-436	-682	-495	-473	"-1,001"	-595	"-1,149"	-756	-638	-755	-859	"-8,907"	-639	-625	-803	-553	-597	-674	-600	"-1,359"	-619	-612	-924	-902	"-9,229"	-516	-578	-841	-621	-972	-539	-622	"-1,305"	-753	-710	-818	-954	"-9,676"	-700	-843	-656	-587	-911	-604	-579	"-1,357"	-819	-767	"-1,042"	-811	"-7,876"	-457	-676	-422	-683	-441	-575	-500	-967	-780	-957	-770	-648	"-7,326"	-545	-417	-365	-606	-381	-416	-417	-994	-664	-980	-777	-764	"-7,602"	-674	-564	-365	-606	-381	-416	-417	-994	-664	-980	-777	-764	"-7,972"	-674	-564	-535	-682	-428	-449	-439	"-1,016"	-664	-980	-777	-764	"-8,096"	-674	-564	-535	-806	-428	-449	-439	"-1,016"	-664	-980	-777	-764	"-8,180"	-674	-564	-535	-806	-512	-449	-439	"-1,016"	-664	-980	-777	-764	"-8,292"	-674	-564	-535	-806	-512	-561	-439	"-1,016"	-664	-980	-777	-764	"-8,178"	-674	-564	-535	-806	-512	-561	-403	-938	-664	-980	-777	-764
Total Activity	PRD351ASO	5600 401K ADMINISTRATION	Losses - RW	"-1,044"	-39	-115	-59	-66	-89	-71	-63	-195	-87	-78	-103	-79	"-1,166"	-78	-109	-76	-116	-54	-96	-67	-185	-97	-114	-81	-93	"-1,106"	-101	-55	-102	-81	-58	-38	-100	-185	-124	-66	-102	-94	"-1,179"	-68	-79	-108	-45	-80	-93	-85	-237	-109	-80	-64	-131	"-1,260"	-50	-91	-98	-66	-140	-59	-99	-214	-115	-99	-128	-101	"-1,136"	-66	-96	-53	-63	-93	-80	-99	-186	-99	-108	-104	-89	"-1,180"	-55	-104	-93	-106	-86	-89	-63	-186	-104	-118	-81	-95	"-1,077"	-66	-64	-81	-94	-75	-65	-53	-191	-88	-121	-81	-98	"-1,066"	-63	-56	-81	-94	-75	-65	-53	-191	-88	-121	-81	-98	"-1,067"	-63	-56	-49	-106	-84	-70	-56	-195	-88	-121	-81	-98	"-1,034"	-63	-56	-49	-73	-84	-70	-56	-195	-88	-121	-81	-98	-996	-63	-56	-49	-73	-46	-70	-56	-195	-88	-121	-81	-98	-978	-63	-56	-49	-73	-46	-52	-56	-195	-88	-121	-81	-98	-893	-63	-56	-49	-73	-46	-52	-50	-116	-88	-121	-81	-98
Total Activity	PRD351PEO	5600 401K ADMINISTRATION	Losses - RW	-203	-3	-23	-10	-12	-11	-6	-20	-41	-13	-20	-31	-13	-261	-8	-21	-12	-30	-11	-22	-18	-69	-27	-19	-11	-13	-206	-18	-13	-8	-11	-8	-11	-22	-69	-12	-12	-13	-9	-185	-13	-6	-24	-10	-18	-18	-23	-28	-9	-14	-13	-9	-246	-19	-22	-10	-20	-25	-12	-33	-32	-18	-16	-16	-23	-347	-18	-31	-11	-13	-20	-19	-34	-129	-16	-14	-24	-18	"-1,002"	-13	-61	-28	-68	-94	-106	-42	-140	-94	-103	-73	-180	-759	-16	-37	-25	-61	-81	-77	-35	-144	-81	-106	-74	-22	-767	-32	-29	-25	-61	-81	-77	-35	-144	-81	-106	-74	-22	-795	-32	-29	-24	-69	-91	-83	-37	-147	-81	-106	-74	-22	-766	-32	-29	-24	-40	-91	-83	-37	-147	-81	-106	-74	-22	-704	-32	-29	-24	-40	-29	-83	-37	-147	-81	-106	-74	-22	-654	-32	-29	-24	-40	-29	-33	-37	-147	-81	-106	-74	-22	-548	-32	-29	-24	-40	-29	-33	-17	-61	-81	-106	-74	-22
Total Activity	PRD351RRS	5600 401K ADMINISTRATION	Losses - RW	-127	-10	-12	-10	-10	-10	-3	-3	-28	-11	-8	-9	-13	-166	-7	-13	-2	-13	-17	-11	-2	-42	-25	-15	-8	-11	-189	-13	-21	-11	-20	-8	-17	-10	-39	-31	-5	-7	-7	-149	-5	-11	-10	-12	-15	-13	-21	-20	-3	-16	-10	-13	-156	-7	-5	-6	-11	-12	-10	-13	-19	-17	-22	-17	-17	-125	-16	-11	-7	-12	-11	-10	-10	-14	-14	-8	-6	-6	-172	-10	-10	-5	-7	-12	-8	-11	-14	-8	-13	-28	-46	-369	-53	-53	-53	-53	-53	-53	-51						-370	-60	-57	-53	-53	-53	-53	-41						-370	-60	-57	-88	-15	-128	-22							-369	-60	-57	-88	-101	-63								-369	-60	-57	-88	-101	-49	-14							-369	-60	-57	-88	-101	-49	-4	-10						-368	-60	-57	-88	-101	-49	-4	-4	-5				
Total Activity	IRA SIMPLE	5600 401K ADMINISTRATION	Losses - RW	-79		-4	-4	-3	-6	-2	-6	-38	-9	-1	-5	-1	-67	-2	-6	-2	-4	-1	-2	-4	-33	-3	-3	-2	-5	-78	-4	-1	-3	-1	-1	-7	-19	-34	-1	-3	-3	-1	-79	-2	-2		-2	-2	-3	-18	-35	-3	-3	-4	-5	-74	-2		-4		-9		-13	-30	-10	-4		-2	-71	-1	-4	-2	-1	-3	-1	-6	-36	-6	-5	-3	-3	-51	-2	-2	-1		-2	-1	-13	-22	-4	-3	-1		-85	-5	-5	-4	-3	-5	-4	-16	-24	-7	-5	-3	-4	-78	-2	-1	-4	-3	-5	-4	-16	-24	-7	-5	-3	-4	-78	-2	-1	-1	-3	-6	-4	-17	-25	-7	-5	-3	-4	-78	-2	-1	-1	-3	-6	-4	-17	-25	-7	-5	-3	-4	-72	-2	-1	-1	-3		-4	-17	-25	-7	-5	-3	-4	-68	-2	-1	-1	-3			-17	-25	-7	-5	-3	-4	-63	-2	-1	-1	-3			-1	-36	-7	-5	-3	-4
Total Activity	401(K) PLANS	5745 EPLAN	Losses - RW	-650	-40	-56	-43	-42	-48	-59	-63	-70	-54	-73	-61	-41	-538	-52	-45	-35	-43	-36	-38	-60	-47	-42	-45	-61	-34	-465	-28	-37	-31	-38	-37	-32	-32	-70	-33	-46	-42	-39	-411	-35	-39	-45	-25	-34	-32	-40	-40	-28	-39	-20	-34	-413	-33	-35	-31	-29	-30	-33	-18	-56	-43	-30	-39	-36	-496	-37	-32	-34	-36	-37	-29	-38	-58	-38	-63	-52	-42	-464	-27	-33	-30	-45	-27	-22	-35	-44	-51	-50	-46	-54	-521	-37	-37	-38	-44	-35	-32	-37	-64	-55	-53	-44	-45	-545	-46	-52	-38	-44	-35	-32	-37	-64	-55	-53	-44	-45	-563	-46	-52	-40	-50	-39	-35	-39	-65	-55	-53	-44	-45	-573	-46	-52	-40	-60	-39	-35	-39	-65	-55	-53	-44	-45	-595	-46	-52	-40	-60	-61	-35	-39	-65	-55	-53	-44	-45	-592	-46	-52	-40	-60	-61	-32	-39	-65	-55	-53	-44	-45	-599	-46	-52	-40	-60	-61	-32	-36	-75	-55	-53	-44	-45
Total Activity	401(K) PLANS	5765 SEBS	Ending Client Base - RW	676	587	599	605	618	621	626	630	662	668	686	693	676	810	685	695	708	714	732	743	763	777	789	798	799	810	784	816	817	825	820	812	805	806	800	800	801	799	784	728	788	795	793	797	789	779	762	764	760	751	747	728	729	724	718	715	713	700	697	717	724	722	720	717	729	715	751	753	749	750	742	736	733	730	728	720	721	715	813	716	715	712	715	718	713	718	720	736	758	791	813	874	822	826	828	837	834	828	838	847	858	868	875	874	918	858	872	874	882	879	873	882	892	903	912	918	918	916	858	872	877	884	879	872	880	890	901	910	916	916	910	858	872	877	870	866	861	870	881	893	903	910	910	908	858	872	877	870	864	859	868	879	891	901	908	908	911	858	872	877	870	864	857	867	878	891	902	910	911	888	858	872	877	870	864	857	857	855	868	879	887	888
